AdvancedStats,,,,,,,,,,,,,,,,,
player_id,situation,season,I_F_xGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_savedShotsOnGoal,I_F_faceOffsWon,I_F_hits,I_F_takeaways
8476410,5on4,2019,0.28,0.28,2,3,5,6,9,20,5,0,1,5,2,0,1
8476410,all,2018,12.57,11.99,9,2,150,63,62,275,25,14,11,136,15,44,37
8476410,5on5,2018,9.03,8.61,5,1,111,49,46,206,17,11,7,100,7,42,34
8476410,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476410,5on4,2018,2.86,2.75,3,0,34,12,13,59,6,3,4,31,8,1,3
8476410,all,2017,2.22,2.16,1,2,25,12,4,41,4,1,1,24,6,2,9
8476410,5on5,2017,1.52,1.47,1,2,17,7,3,27,4,1,1,16,6,2,8
8476410,4on5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476410,5on4,2017,0.65,0.65,0,0,6,5,1,12,0,0,0,6,0,0,0
8476409,all,2019,0.91,0.88,0,0,12,2,4,18,1,1,0,11,1,6,2
8476409,5on5,2019,0.91,0.88,0,0,12,2,4,18,1,1,0,11,1,6,2
8476409,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476409,5on4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476409,all,2018,1.24,1.29,0,1,11,3,6,20,4,3,0,8,13,14,3
8476409,5on5,2018,1.02,1.07,0,1,9,3,6,18,3,2,0,7,13,14,3
8476409,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476409,5on4,2018,0.15,0.15,0,0,1,0,0,1,1,1,0,0,0,0,0
8476409,all,2017,1.06,1.12,2,1,15,5,11,31,3,0,2,15,40,32,5
8476409,5on5,2017,1.03,1.09,2,1,13,5,11,29,3,0,2,13,37,32,4
8476409,4on5,2017,0,0,0,0,1,0,0,1,0,0,0,1,2,0,1
8476409,5on4,2017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8476407,all,2020,0.62,0.61,0,0,16,9,10,35,0,0,2,16,0,14,2
8476407,5on5,2020,0.32,0.3,0,0,14,9,7,30,0,0,1,14,0,12,2
8476407,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476407,5on4,2020,0.31,0.3,0,0,2,0,3,5,0,0,1,2,0,1,0
8476407,all,2018,1.27,1.23,2,1,32,19,25,76,4,1,3,31,0,47,6
8476407,5on5,2018,1.12,1.09,2,1,30,18,22,70,4,1,3,29,0,46,5
8476407,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476407,5on4,2018,0.1,0.09,0,0,1,1,2,4,0,0,0,1,0,1,0
8476407,all,2017,0.31,0.31,1,1,6,6,2,14,2,0,0,6,0,4,1
8476407,5on5,2017,0.21,0.21,1,1,3,6,2,11,2,0,0,3,0,3,1
8476407,4on5,2017,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8476407,5on4,2017,0.1,0.1,0,0,2,0,0,2,0,0,0,2,0,0,0
8476406,all,2019,3.12,3.08,2,1,45,18,14,77,6,3,2,42,210,55,14
8476406,5on5,2019,3.01,2.98,2,1,45,16,14,75,6,3,2,42,164,51,8
8476406,4on5,2019,0.1,0.1,0,0,0,2,0,2,0,0,0,0,35,4,6
8476406,5on4,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8476406,all,2017,9.3,8.89,6,8,75,41,22,138,19,5,5,70,352,55,23
8476406,5on5,2017,8.33,7.95,6,5,69,37,21,127,15,4,5,65,304,53,20
8476406,4on5,2017,0.33,0.33,0,0,2,2,1,5,0,0,0,2,29,1,2
8476406,5on4,2017,0.14,0.12,0,1,2,0,0,2,1,0,0,2,7,1,1
8476404,all,2021,0.3,0.28,0,0,6,2,1,9,1,1,0,5,9,11,1
8476404,5on5,2021,0.3,0.28,0,0,6,2,1,9,1,1,0,5,9,11,1
8476404,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476404,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476404,all,2020,0.06,0.06,0,0,2,2,0,4,0,0,0,2,15,14,1
8476404,5on5,2020,0.06,0.06,0,0,2,2,0,4,0,0,0,2,15,14,1
8476404,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476404,5on4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476404,all,2019,1.23,1.23,1,0,14,3,2,19,1,0,1,14,4,20,1
8476404,5on5,2019,1.23,1.23,1,0,14,3,2,19,1,0,1,14,4,20,1
8476404,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476404,5on4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476404,all,2017,3.57,3.58,4,2,47,15,21,83,9,3,2,44,24,77,3
8476404,5on5,2017,3.53,3.54,4,2,46,15,21,82,9,3,2,43,23,77,3
8476404,4on5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476404,5on4,2017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8476403,all,2017,1.5,1.47,1,3,43,18,32,93,5,1,2,42,0,74,7
8476403,5on5,2017,1.3,1.28,1,3,41,17,31,89,4,0,2,41,0,68,7
8476403,4on5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
8476403,5on4,2017,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8476401,all,2017,0.25,0.24,0,0,1,0,0,1,0,0,0,1,0,1,0
8476401,5on5,2017,0.25,0.24,0,0,1,0,0,1,0,0,0,1,0,1,0
8476401,4on5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476401,5on4,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476400,all,2021,1.41,1.32,1,1,17,3,2,22,3,1,0,16,58,11,11
8476400,5on5,2021,1.39,1.31,1,1,17,2,2,21,3,1,0,16,46,11,5
8476400,4on5,2021,0.01,0.01,0,0,0,1,0,1,0,0,0,0,9,0,6
8476400,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8476400,all,2019,2.18,2.21,2,0,20,10,6,36,5,3,2,17,11,24,2
8476400,5on5,2019,2.16,2.19,1,0,19,9,6,34,4,3,1,16,9,24,1
8476400,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
8476400,5on4,2019,0.02,0.02,1,0,1,1,0,2,1,0,1,1,0,0,0
8476400,all,2017,8.64,8.37,4,5,99,44,42,185,13,4,8,95,56,100,17
8476400,5on5,2017,8.21,7.94,3,4,89,41,39,169,11,4,8,85,41,96,12
8476400,4on5,2017,0.35,0.35,0,1,9,2,2,13,1,0,0,9,12,3,5
8476400,5on4,2017,0.06,0.06,0,0,1,0,0,1,0,0,0,1,3,0,0
8476399,all,2021,20.8,20.31,9,8,212,56,61,329,33,16,13,196,2,163,34
8476399,5on5,2021,18.29,17.81,8,7,197,48,54,299,30,15,12,182,2,160,26
8476399,4on5,2021,0.82,0.81,1,0,12,3,3,18,2,1,0,11,0,1,7
8476399,5on4,2021,0.3,0.3,0,0,2,2,1,5,0,0,1,2,0,1,1
8476399,all,2020,13.76,13.71,7,10,121,32,28,181,31,14,8,107,2,109,25
8476399,5on5,2020,8.49,8.54,5,9,97,25,28,150,24,10,7,87,1,103,13
8476399,4on5,2020,2.36,2.29,0,0,15,5,0,20,0,0,1,15,0,2,11
8476399,5on4,2020,0.17,0.17,0,0,2,0,0,2,1,1,0,1,0,1,0
8476399,all,2019,20.86,20.43,5,6,201,51,54,306,33,22,3,179,47,190,48
8476399,5on5,2019,16.14,15.81,4,5,168,44,43,255,26,17,0,151,26,176,35
8476399,4on5,2019,3.15,3.11,1,0,22,5,3,30,4,3,3,19,16,10,11
8476399,5on4,2019,0.59,0.52,0,1,7,1,4,12,2,1,0,6,1,1,0
8476399,all,2018,22.84,22.02,9,5,213,69,59,341,36,22,16,191,109,225,50
8476399,5on5,2018,15.48,14.75,7,5,173,53,49,275,26,14,15,159,65,205,32
8476399,4on5,2018,2.58,2.58,2,0,25,7,6,38,5,3,1,22,40,14,16
8476399,5on4,2018,1.85,1.76,0,0,7,7,1,15,2,2,0,5,3,1,0
8476399,all,2017,17.03,16.64,10,2,146,53,46,245,25,13,7,133,252,216,68
8476399,5on5,2017,13.07,12.73,9,2,123,46,44,213,21,10,7,113,205,195,43
8476399,4on5,2017,2.76,2.71,0,0,23,4,1,28,3,3,0,20,40,19,24
8476399,5on4,2017,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
8476397,all,2017,0.59,0.55,0,0,4,1,5,10,0,0,1,4,0,1,1
8476397,5on5,2017,0.59,0.55,0,0,4,1,5,10,0,0,1,4,0,1,1
8476397,4on5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476397,5on4,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476396,all,2021,0.14,0.14,0,0,2,0,0,2,0,0,0,2,7,0,1
8476396,5on5,2021,0.14,0.14,0,0,2,0,0,2,0,0,0,2,7,0,1
8476396,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476396,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476396,all,2020,0.64,0.6,2,0,5,3,0,8,3,1,1,4,7,4,5
8476396,5on5,2020,0.64,0.6,2,0,5,3,0,8,3,1,1,4,6,4,5
8476396,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8476396,5on4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476396,all,2019,0.15,0.16,0,0,2,1,1,4,0,0,0,2,4,4,2
8476396,5on5,2019,0.15,0.16,0,0,2,1,1,4,0,0,0,2,4,4,2
8476396,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476396,5on4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476396,all,2018,0.35,0.36,0,0,9,1,1,11,0,0,0,9,8,6,4
8476396,5on5,2018,0.35,0.36,0,0,9,1,1,11,0,0,0,9,8,6,4
8476396,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476396,5on4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476396,all,2017,0.13,0.13,0,0,1,1,0,2,0,0,0,1,0,2,0
8476396,5on5,2017,0.13,0.13,0,0,1,1,0,2,0,0,0,1,0,2,0
8476396,4on5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476396,5on4,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476393,all,2021,11.08,10.92,7,6,103,40,28,171,22,9,9,94,23,66,16
8476393,5on5,2021,8.07,7.99,6,6,87,34,23,144,17,5,6,82,18,63,15
8476393,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476393,5on4,2021,1.93,1.86,1,0,14,6,4,24,4,3,3,11,5,2,1
8476393,all,2020,5.18,5.01,6,7,61,17,19,97,18,5,4,56,19,48,8
8476393,5on5,2020,4.6,4.42,3,5,56,12,17,85,13,5,3,51,16,48,8
8476393,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476393,5on4,2020,0.25,0.25,2,1,3,4,2,9,3,0,1,3,3,0,0
8476393,all,2019,11.71,11.2,10,5,115,30,35,180,25,10,13,105,35,90,29
8476393,5on5,2019,9.77,9.46,9,4,98,28,34,160,20,7,11,91,30,85,29
8476393,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476393,5on4,2019,1.94,1.74,1,1,17,2,1,20,5,3,2,14,5,5,0
8476393,all,2018,13.47,12.86,12,8,145,35,55,235,27,7,13,138,244,115,39
8476393,5on5,2018,11.35,10.89,7,8,134,31,51,216,21,6,12,128,222,109,36
8476393,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476393,5on4,2018,0.97,0.89,2,0,8,3,1,12,3,1,1,7,18,4,1
8476393,all,2017,10.96,10.44,2,5,119,27,33,179,19,12,10,107,84,117,18
8476393,5on5,2017,9.92,9.46,2,5,111,26,32,169,16,9,10,102,81,116,17
8476393,4on5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476393,5on4,2017,0.53,0.48,0,0,4,1,1,6,1,1,0,3,1,1,0
8476392,all,2021,18.35,17.18,6,2,115,48,31,194,21,13,14,102,564,231,39
8476392,5on5,2021,13.27,12.22,2,1,94,40,29,163,11,8,12,86,441,215,27
8476392,4on5,2021,1.84,1.84,2,0,13,2,2,17,5,3,1,10,82,13,8
8476392,5on4,2021,1.18,1.06,1,1,5,3,0,8,2,0,1,5,28,1,2
8476392,all,2020,10.11,9.85,7,7,81,28,29,138,24,10,4,71,358,161,16
8476392,5on5,2020,6.85,6.71,6,6,65,20,27,112,21,9,3,56,261,146,12
8476392,4on5,2020,0.37,0.37,0,0,7,1,1,9,1,1,0,6,67,13,4
8476392,5on4,2020,2.3,2.23,1,1,9,6,1,16,2,0,1,9,20,1,0
8476392,all,2019,9.06,8.24,3,3,67,23,21,111,9,3,4,64,345,137,31
8476392,5on5,2019,5.18,4.95,2,3,59,17,21,97,6,1,3,58,273,130,23
8476392,4on5,2019,1.17,0.67,1,0,5,1,0,6,2,1,1,4,46,6,7
8476392,5on4,2019,0.27,0.25,0,0,0,2,0,2,0,0,0,0,5,1,0
8476392,all,2018,12.98,12.67,4,6,105,41,32,178,22,12,11,93,643,223,42
8476392,5on5,2018,11.81,11.51,3,4,94,40,32,166,17,10,11,84,491,214,37
8476392,4on5,2018,1.01,1.01,1,1,9,1,0,10,3,1,0,8,118,8,4
8476392,5on4,2018,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
8476392,all,2017,6.84,6.68,8,5,70,21,14,105,21,8,7,62,375,124,21
8476392,5on5,2017,5.84,5.68,8,4,58,17,14,89,19,7,7,51,310,114,18
8476392,4on5,2017,0.2,0.2,0,0,7,1,0,8,0,0,0,7,39,8,3
8476392,5on4,2017,0.79,0.79,0,1,5,3,0,8,2,1,0,4,19,1,0
8476391,all,2021,0.04,0.04,0,0,3,0,1,4,0,0,0,3,6,1,0
8476391,5on5,2021,0.03,0.03,0,0,2,0,1,3,0,0,0,2,6,1,0
8476391,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476391,5on4,2021,0.01,0.01,0,0,1,0,0,1,0,0,0,1,0,0,0
8476391,all,2019,0.77,0.79,1,1,7,3,3,13,2,0,1,7,3,7,5
8476391,5on5,2019,0.38,0.4,1,0,6,3,2,11,1,0,1,6,3,7,5
8476391,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476391,5on4,2019,0.39,0.39,0,1,1,0,1,2,1,0,0,1,0,0,0
8476390,all,2021,0.07,0.07,0,1,1,0,0,1,1,0,0,1,0,1,1
8476390,5on5,2021,0.07,0.07,0,1,1,0,0,1,1,0,0,1,0,1,1
8476390,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476390,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476390,all,2020,0.03,0.03,1,0,3,0,0,3,1,0,0,3,0,10,0
8476390,5on5,2020,0.03,0.03,1,0,3,0,0,3,1,0,0,3,0,10,0
8476390,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476390,5on4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476389,all,2021,25.09,24.16,16,14,168,86,46,300,51,21,14,147,680,185,50
8476389,5on5,2021,13.49,13.33,9,11,116,64,36,216,31,11,11,105,506,176,33
8476389,4on5,2021,1.35,1.35,0,0,10,2,3,15,0,0,0,10,90,5,9
8476389,5on4,2021,7.57,7.2,4,2,33,16,4,53,12,6,3,27,52,2,3
8476389,all,2020,14.93,14.03,14,12,123,44,22,189,43,17,12,106,430,107,17
8476389,5on5,2020,8.38,8.03,8,4,89,26,14,129,21,9,9,80,328,101,15
8476389,4on5,2020,0.65,0.65,0,0,3,0,0,3,0,0,1,3,54,1,1
8476389,5on4,2020,4.69,4.35,5,5,23,12,7,42,17,7,2,16,24,2,0
8476389,all,2019,13.93,13.57,17,10,140,49,47,236,38,11,8,129,427,101,52
8476389,5on5,2019,8.89,8.83,14,5,105,36,40,181,26,7,7,98,343,96,46
8476389,4on5,2019,0.47,0.47,0,0,4,1,1,6,1,1,0,3,18,1,4
8476389,5on4,2019,2.29,2.26,2,4,20,9,4,33,6,0,1,20,44,3,0
8476389,all,2018,12.29,12.04,11,10,158,77,46,281,31,10,14,148,497,112,55
8476389,5on5,2018,7.37,7.31,6,5,102,55,35,192,17,6,9,96,387,104,44
8476389,4on5,2018,1.24,1.24,0,0,13,4,2,19,1,1,0,12,36,2,5
8476389,5on4,2018,1.93,1.88,4,5,27,14,7,48,12,3,4,24,38,2,1
8476389,all,2017,31.16,30.61,22,22,285,120,84,489,75,31,17,254,846,143,64
8476389,5on5,2017,13.33,13.22,13,11,176,68,48,292,33,9,10,167,655,140,46
8476389,4on5,2017,1.62,1.62,1,0,14,7,3,24,4,3,0,11,55,0,12
8476389,5on4,2017,8.74,8.52,4,7,64,31,25,120,22,11,3,53,89,2,3
8476386,all,2017,1.6,1.52,1,0,20,6,11,37,2,1,1,19,5,10,6
8476386,5on5,2017,1.46,1.39,1,0,17,5,10,32,2,1,1,16,4,9,6
8476386,4on5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476386,5on4,2017,0.14,0.13,0,0,3,1,1,5,0,0,0,3,1,1,0
8476381,all,2020,1.47,1.45,2,0,24,5,9,38,4,2,0,22,30,20,3
8476381,5on5,2020,0.72,0.73,0,0,13,3,4,20,0,0,0,13,19,19,2
8476381,4on5,2020,0.01,0.01,0,0,1,0,0,1,0,0,0,1,1,0,1
8476381,5on4,2020,0.72,0.69,2,0,9,2,4,15,4,2,0,7,7,1,0
8476381,all,2019,5.01,4.53,3,4,46,15,8,69,10,3,7,43,42,74,12
8476381,5on5,2019,3.29,2.95,2,3,33,14,7,54,7,2,5,31,33,70,11
8476381,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8476381,5on4,2019,1.02,0.9,0,1,8,1,1,10,2,1,0,7,6,3,1
8476381,all,2018,18.24,17.76,18,10,135,40,48,223,47,19,17,116,181,128,16
8476381,5on5,2018,14.04,13.62,14,9,111,35,45,191,39,16,15,95,137,121,12
8476381,4on5,2018,0,0,0,0,1,0,0,1,0,0,0,1,6,0,2
8476381,5on4,2018,4.08,4.03,2,1,22,4,3,29,6,3,2,19,32,5,1
8476381,all,2017,13.18,12.59,7,4,100,35,30,165,21,10,12,90,213,90,26
8476381,5on5,2017,8.12,7.77,6,3,80,27,25,132,13,4,9,76,142,86,23
8476381,4on5,2017,0.31,0.29,0,0,1,0,0,1,0,0,0,1,3,0,2
8476381,5on4,2017,3.22,3.01,1,1,15,5,3,23,6,4,2,11,57,4,1
8476374,all,2021,14.2,13.4,3,13,121,40,29,190,30,14,5,107,628,240,35
8476374,5on5,2021,9.62,8.92,2,9,104,35,25,164,21,10,5,94,495,223,23
8476374,4on5,2021,0.63,0.63,0,1,11,3,3,17,1,0,0,11,89,12,9
8476374,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
8476374,all,2020,6.59,6.6,3,2,88,22,23,133,9,4,2,84,230,99,24
8476374,5on5,2020,5.29,5.31,2,2,75,21,21,117,8,4,2,71,176,92,16
8476374,4on5,2020,0.87,0.87,0,0,8,1,2,11,0,0,0,8,41,3,6
8476374,5on4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476374,all,2019,7.78,7.41,9,7,96,40,31,167,22,6,5,90,255,145,28
8476374,5on5,2019,6.49,6.15,5,7,88,34,28,150,18,6,4,82,214,137,21
8476374,4on5,2019,0.55,0.51,1,0,5,3,3,11,1,0,1,5,29,3,3
8476374,5on4,2019,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0
8476374,all,2018,10.57,10.16,8,5,134,29,46,209,21,8,9,126,285,129,34
8476374,5on5,2018,8.21,8.19,7,5,114,28,41,183,17,5,8,109,243,124,32
8476374,4on5,2018,0.79,0.77,0,0,14,0,3,17,0,0,0,14,33,4,0
8476374,5on4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476374,all,2017,12.53,11.97,5,3,134,39,37,210,14,6,5,128,335,143,32
8476374,5on5,2017,10.12,9.6,4,3,121,36,33,190,12,5,4,116,303,131,29
8476374,4on5,2017,0.76,0.76,1,0,8,2,1,11,1,0,1,8,24,9,2
8476374,5on4,2017,0.01,0.01,0,0,1,0,0,1,0,0,0,1,6,0,0
8476372,all,2021,1.21,1.17,0,2,32,16,19,67,3,1,1,31,0,75,4
8476372,5on5,2021,1.17,1.13,0,2,31,16,18,65,3,1,1,30,0,71,4
8476372,4on5,2021,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0
8476372,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476372,all,2019,0.53,0.48,0,1,5,6,6,17,1,0,0,5,0,19,1
8476372,5on5,2019,0.53,0.48,0,1,5,6,6,17,1,0,0,5,0,19,1
8476372,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476372,5on4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476372,all,2018,2.53,2.49,2,3,67,30,56,153,7,2,3,65,0,78,5
8476372,5on5,2018,2,1.96,2,3,63,29,56,148,7,2,3,61,0,74,4
8476372,4on5,2018,0.17,0.17,0,0,2,0,0,2,0,0,0,2,0,3,1
8476372,5on4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476372,all,2017,0.64,0.61,3,1,17,8,14,39,4,0,1,17,0,20,2
8476372,5on5,2017,0.64,0.61,3,1,17,8,14,39,4,0,1,17,0,19,2
8476372,4on5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8476372,5on4,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476370,all,2018,1.73,1.68,1,0,22,12,11,45,1,0,0,22,36,36,9
8476370,5on5,2018,1.57,1.52,1,0,16,10,11,37,1,0,0,16,28,36,8
8476370,4on5,2018,0.04,0.04,0,0,2,0,0,2,0,0,0,2,4,0,0
8476370,5on4,2018,0.05,0.05,0,0,3,2,0,5,0,0,0,3,3,0,1
8476370,all,2017,0.17,0.17,0,0,1,3,0,4,0,0,0,1,0,5,2
8476370,5on5,2017,0.17,0.17,0,0,1,3,0,4,0,0,0,1,0,5,2
8476370,4on5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476370,5on4,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476368,all,2021,0.1,0.1,0,0,4,3,4,11,0,0,1,4,0,12,1
8476368,5on5,2021,0.1,0.1,0,0,4,3,4,11,0,0,1,4,0,12,1
8476368,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476368,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476368,all,2020,0.07,0.08,0,0,4,2,1,7,0,0,0,4,0,10,0
8476368,5on5,2020,0.07,0.08,0,0,4,2,1,7,0,0,0,4,0,10,0
8476368,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476368,5on4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476368,all,2019,0.03,0.03,1,0,1,0,1,2,2,1,0,0,0,5,1
8476368,5on5,2019,0.03,0.03,1,0,1,0,1,2,2,1,0,0,0,3,1
8476368,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
8476368,5on4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476368,all,2018,1.65,1.6,3,1,44,31,32,107,6,2,2,42,0,76,9
8476368,5on5,2018,1.5,1.45,2,0,41,31,31,103,4,2,2,39,0,70,6
8476368,4on5,2018,0.14,0.14,0,1,2,0,0,2,1,0,0,2,0,5,2
8476368,5on4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476368,all,2017,2.11,2.05,3,3,60,24,42,126,7,1,2,59,0,158,15
8476368,5on5,2017,1.79,1.74,3,2,57,22,40,119,6,1,1,56,0,146,12
8476368,4on5,2017,0.16,0.16,0,0,3,0,0,3,0,0,1,3,0,9,3
8476368,5on4,2017,0.13,0.13,0,0,0,1,0,1,0,0,0,0,0,0,0
8476356,all,2020,5.35,5.19,1,1,63,14,10,87,7,5,2,58,1,21,18
8476356,5on5,2020,4.96,4.8,1,1,58,13,10,81,7,5,2,53,0,21,14
8476356,4on5,2020,0.39,0.39,0,0,5,1,0,6,0,0,0,5,1,0,4
8476356,5on4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476356,all,2019,10.39,9.53,5,1,77,32,20,129,10,4,10,73,11,30,17
8476356,5on5,2019,8.17,7.99,4,1,71,31,18,120,7,2,9,69,9,29,14
8476356,4on5,2019,0.57,0.57,0,0,5,0,2,7,1,1,0,4,2,1,3
8476356,5on4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476356,all,2018,8.54,8.48,7,4,92,26,43,161,11,0,4,92,5,69,35
8476356,5on5,2018,7.08,7.03,6,3,83,19,36,138,9,0,4,83,4,61,31
8476356,4on5,2018,1.02,1.01,0,0,4,6,2,12,0,0,0,4,1,4,4
8476356,5on4,2018,0.17,0.17,1,1,3,0,4,7,2,0,0,3,0,1,0
8476356,all,2017,13.11,12.68,10,3,114,53,46,213,25,12,13,102,22,96,18
8476356,5on5,2017,10.24,9.93,9,3,102,50,35,187,21,9,11,93,18,95,14
8476356,4on5,2017,0.8,0.7,0,0,5,1,3,9,0,0,1,5,1,1,2
8476356,5on4,2017,0.75,0.74,1,0,5,1,0,6,3,2,1,3,3,0,0
8476346,all,2021,27.93,27.61,52,23,262,86,115,463,115,40,19,222,1,10,50
8476346,5on5,2021,17.3,17.23,37,9,167,64,65,296,72,26,10,141,1,7,42
8476346,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476346,5on4,2021,5.18,4.95,7,10,72,19,36,127,23,6,9,66,0,3,4
8476346,all,2020,14.38,13.36,22,7,112,44,41,197,48,19,4,93,0,8,23
8476346,5on5,2020,7.91,7.68,13,3,67,26,22,115,27,11,2,56,0,7,22
8476346,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476346,5on4,2020,4.51,3.77,7,4,34,12,14,60,17,6,1,28,0,0,0
8476346,all,2019,18.1,17.72,25,15,209,63,77,349,58,18,15,191,1,1,40
8476346,5on5,2019,12.31,12.04,14,5,146,43,53,242,30,11,13,135,0,1,33
8476346,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476346,5on4,2019,3.88,3.78,8,4,44,17,7,68,18,6,1,38,0,0,2
8476346,all,2018,27.36,26.51,39,25,245,93,98,436,100,36,18,209,1,12,58
8476346,5on5,2018,18.34,17.85,24,13,186,66,68,320,61,24,14,162,0,11,55
8476346,4on5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476346,5on4,2018,4.52,4.25,9,11,39,17,21,77,26,6,2,33,1,1,1
8476346,all,2017,21.5,21.09,34,26,227,91,92,410,84,24,24,203,1,16,44
8476346,5on5,2017,14.37,14.24,20,12,149,60,48,257,51,19,7,130,1,15,40
8476346,4on5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476346,5on4,2017,3.77,3.6,10,8,50,23,38,111,21,3,15,47,0,0,2
